Physics,Maths,Chemistry,Biology,Mean,Locality,Budget,Entrance,prev_stream,College_Section
68,77,67,80,70.4,Mumbai,170000.0,60,Arts,0
55,46,54,43,66.8,Nashik,60000.0,136,Diploma,0
87,89,86,94,100.2,Mumbai,80000.0,145,Diploma,0
55,47,54,44,78.2,Pune,170000.0,191,Commerce,0
53,58,52,57,79.6,Mumbai,180000.0,178,Diploma,0
67,57,66,59,65.4,Mumbai,60000.0,78,Commerce,0
92,79,91,84,88.4,Pune,120000.0,96,Arts,0
53,66,52,73,78.4,Mumbai,40000.0,148,Diploma,0
81,71,80,73,98.0,Mumbai,120000.0,185,Diploma,0
61,60,60,55,80.2,Pune,60000.0,165,Arts,0
80,73,79,72,91.8,Mumbai,110000.0,155,Diploma,0
37,57,36,56,70.0,Pune,70000.0,164,Diploma,0
81,84,80,82,102.6,Pune,150000.0,186,Arts,0
59,73,58,72,83.0,Mumbai,130000.0,153,Commerce,0
55,55,54,47,54.2,Pune,80000.0,60,Arts,0
72,79,71,74,72.4,Mumbai,140000.0,66,Diploma,0
69,75,68,71,92.2,Mumbai,180000.0,178,Arts,0
69,64,68,68,66.4,Nashik,170000.0,63,Arts,0
50,60,49,59,58.4,Mumbai,160000.0,74,Diploma,0
87,84,86,86,106.2,Mumbai,60000.0,188,Diploma,0
71,69,70,68,89.0,Mumbai,30000.0,167,Diploma,0
68,72,67,65,81.4,Nashik,40000.0,135,Science,0
79,77,78,75,80.0,Pune,190000.0,91,Diploma,0
77,90,76,85,104.8,Mumbai,130000.0,196,Arts,0
58,55,57,53,65.8,Pune,60000.0,106,Arts,0
84,95,83,92,109.0,Mumbai,50000.0,191,Arts,0
55,58,54,52,69.8,Pune,20000.0,130,Commerce,0
70,68,69,72,94.8,Mumbai,40000.0,195,Diploma,0
52,59,51,65,66.8,Pune,80000.0,107,Diploma,0
69,77,68,77,86.4,Nashik,150000.0,141,Arts,0
53,72,52,64,75.2,Nashik,20000.0,135,Diploma,0
48,58,47,54,61.2,Mumbai,140000.0,99,Arts,0
78,81,77,86,81.6,Pune,140000.0,86,Diploma,0
62,62,61,63,74.4,Mumbai,80000.0,124,Arts,0
60,63,59,59,59.4,Pune,60000.0,56,Diploma,0
74,72,73,72,73.4,Pune,20000.0,76,Arts,0
58,75,57,77,72.2,Pune,30000.0,94,Diploma,0
76,62,75,60,70.2,Nashik,200000.0,78,Diploma,0
68,71,67,75,79.8,Nashik,30000.0,118,Diploma,0
58,60,57,57,63.0,Nashik,120000.0,83,Diploma,0
52,48,51,49,79.8,Mumbai,160000.0,199,Arts,0
75,73,74,74,88.4,Nashik,70000.0,146,Arts,0
52,67,51,72,88.2,Mumbai,150000.0,199,Diploma,0
62,78,61,79,83.6,Pune,160000.0,138,Diploma,0
66,65,65,60,82.4,Nashik,20000.0,156,Diploma,0
49,58,48,55,80.4,Nashik,70000.0,192,Arts,0
66,72,65,70,68.0,Mumbai,30000.0,67,Diploma,0
35,44,34,43,63.8,Mumbai,170000.0,163,Diploma,0
72,79,71,82,83.6,Mumbai,140000.0,114,Diploma,0
94,85,93,82,97.4,Pune,60000.0,133,Arts,0
46,56,45,57,54.2,Mumbai,30000.0,67,Diploma,0
77,90,76,84,104.2,Pune,170000.0,194,Diploma,0
76,85,75,82,87.0,Pune,190000.0,117,Arts,0
52,59,51,62,78.4,Nashik,60000.0,168,Arts,0
91,81,90,79,87.6,Pune,180000.0,97,Commerce,0
32,51,31,44,48.0,Pune,40000.0,82,Diploma,0
72,79,71,77,96.8,Mumbai,170000.0,185,Diploma,0
19,38,18,32,54.6,Nashik,160000.0,166,Diploma,0
68,65,67,61,88.8,Pune,50000.0,183,Diploma,0
52,65,51,61,69.6,Nashik,160000.0,119,Arts,0
48,62,47,60,58.0,Nashik,200000.0,73,Diploma,0
60,66,59,70,73.8,Nashik,190000.0,114,Arts,0
66,74,65,69,66.8,Nashik,150000.0,60,Arts,0
89,84,88,77,82.8,Pune,100000.0,76,Diploma,0
42,52,41,51,55.8,Mumbai,40000.0,93,Arts,0
57,68,56,73,89.2,Nashik,100000.0,192,Commerce,0
70,70,69,70,78.4,Nashik,140000.0,113,Arts,0
70,84,69,81,97.4,Nashik,20000.0,183,Diploma,0
69,60,68,54,64.2,Pune,60000.0,70,Arts,0
52,55,51,57,55.2,Mumbai,80000.0,61,Diploma,0
67,73,66,68,77.6,Mumbai,160000.0,114,Arts,0
76,80,75,73,84.0,Nashik,70000.0,116,Diploma,0
87,94,86,95,85.8,Mumbai,200000.0,67,Diploma,0
82,85,81,87,88.0,Mumbai,70000.0,105,Diploma,0
73,76,72,78,86.6,Pune,110000.0,134,Diploma,0
75,81,74,74,98.6,Nashik,70000.0,189,Commerce,0
64,74,63,75,78.4,Pune,200000.0,116,Diploma,0
41,45,40,40,50.6,Mumbai,160000.0,87,Diploma,0
90,75,89,69,99.8,Pune,70000.0,176,Diploma,0
59,54,58,51,70.4,Nashik,170000.0,130,Commerce,0
51,31,50,36,43.8,Pune,190000.0,51,Diploma,0
45,47,44,49,50.4,Mumbai,200000.0,67,Diploma,0
54,64,53,67,86.8,Mumbai,140000.0,196,Arts,0
87,84,86,76,93.0,Nashik,100000.0,132,Diploma,0
72,80,71,83,87.8,Nashik,170000.0,133,Diploma,0
94,86,93,87,93.6,Nashik,180000.0,108,Arts,0
45,59,44,64,63.2,Pune,140000.0,104,Arts,0
61,70,60,76,92.4,Pune,120000.0,195,Arts,0
60,72,59,68,71.8,Nashik,40000.0,100,Diploma,0
77,91,76,88,82.6,Nashik,160000.0,81,Commerce,0
85,90,84,92,94.0,Mumbai,70000.0,119,Arts,0
78,90,77,93,104.8,Mumbai,60000.0,186,Diploma,0
49,52,48,51,79.6,Mumbai,30000.0,198,Arts,0
71,87,70,82,96.2,Mumbai,140000.0,171,Diploma,0
48,58,47,52,58.4,Pune,110000.0,87,Arts,0
62,67,61,58,81.6,Pune,10000.0,160,Diploma,0
56,68,55,70,89.2,Pune,70000.0,197,Arts,0
65,69,64,76,71.8,Mumbai,130000.0,85,Diploma,0
69,86,68,81,79.0,Pune,70000.0,91,Arts,0
68,54,67,53,66.2,Pune,90000.0,89,Diploma,0
61,60,60,57,72.0,Nashik,30000.0,122,Arts,0
74,86,73,89,101.4,Pune,90000.0,185,Diploma,0
64,60,63,58,73.2,Nashik,90000.0,121,Arts,0
77,82,76,89,84.8,Pune,150000.0,100,Diploma,0
58,50,57,45,71.6,Pune,60000.0,148,Diploma,0
60,64,59,74,73.4,Mumbai,80000.0,110,Commerce,0
73,64,72,57,73.2,Mumbai,180000.0,100,Arts,0
75,82,74,79,85.6,Nashik,70000.0,118,Diploma,0
58,57,57,53,71.2,Nashik,40000.0,131,Commerce,0
66,77,65,73,96.0,Mumbai,160000.0,199,Arts,0
39,52,38,46,50.0,Mumbai,50000.0,75,Arts,0
64,58,63,51,68.6,Pune,40000.0,107,Arts,0
23,44,22,36,53.0,Nashik,160000.0,140,Diploma,0
74,77,73,76,91.0,Mumbai,90000.0,155,Commerce,0
40,65,39,64,63.4,Mumbai,70000.0,109,Arts,0
90,85,89,84,96.8,Nashik,110000.0,136,Diploma,0
91,85,90,85,95.2,Mumbai,150000.0,125,Arts,0
64,54,63,50,74.2,Pune,40000.0,140,Diploma,0
59,72,58,68,89.0,Mumbai,110000.0,188,Diploma,0
80,75,79,69,75.2,Pune,40000.0,73,Diploma,0
71,67,70,67,88.2,Nashik,100000.0,166,Commerce,0
61,68,60,63,71.2,Nashik,180000.0,104,Arts,0
87,85,86,93,104.8,Nashik,100000.0,173,Commerce,0
82,67,81,61,90.0,Nashik,200000.0,159,Commerce,0
62,64,61,55,71.6,Nashik,150000.0,116,Diploma,0
97,97,96,96,88.4,Pune,90000.0,56,Diploma,0
75,68,74,65,77.2,Mumbai,140000.0,104,Diploma,0
65,79,64,81,73.4,Nashik,100000.0,78,Diploma,0
52,49,51,46,72.2,Mumbai,50000.0,163,Arts,0
87,73,86,72,85.4,Nashik,60000.0,109,Arts,0
53,62,52,53,54.8,Nashik,130000.0,54,Commerce,0
81,86,80,87,98.4,Nashik,20000.0,158,Diploma,0
39,42,38,38,58.2,Nashik,50000.0,134,Diploma,0
71,71,70,80,86.2,Pune,70000.0,139,Commerce,0
97,93,96,91,99.8,Mumbai,10000.0,122,Commerce,0
82,82,81,88,101.6,Pune,140000.0,175,Arts,0
59,53,58,52,77.2,Nashik,200000.0,164,Arts,0
61,42,60,41,57.8,Pune,180000.0,85,Arts,0
78,74,77,72,86.2,Pune,150000.0,130,Science,0
49,51,48,51,56.8,Pune,200000.0,85,Diploma,0
59,58,58,47,57.6,Pune,170000.0,66,Diploma,0
70,72,69,76,91.8,Pune,160000.0,172,Science,0
82,84,81,78,93.6,Nashik,180000.0,143,Science,0
90,90,89,82,110.0,Mumbai,60000.0,199,Arts,0
43,62,42,61,57.4,Mumbai,90000.0,79,Diploma,0
80,64,79,66,90.6,Nashik,20000.0,164,Diploma,0
81,82,80,84,104.0,Nashik,110000.0,193,Arts,0
57,61,56,54,69.2,Pune,110000.0,118,Diploma,0
59,72,58,80,84.0,Mumbai,140000.0,151,Arts,0
64,76,63,74,72.6,Mumbai,80000.0,86,Diploma,0
63,64,62,66,67.4,Pune,180000.0,82,Diploma,0
71,70,70,70,80.6,Mumbai,140000.0,122,Arts,0
64,73,63,71,66.0,Pune,60000.0,59,Arts,0
55,46,54,44,52.2,Nashik,140000.0,62,Arts,0
51,51,50,54,59.8,Pune,100000.0,93,Diploma,0
62,76,61,80,75.0,Nashik,180000.0,96,Arts,0
93,100,92,95,96.6,Pune,70000.0,103,Diploma,0
54,72,53,59,58.0,Pune,190000.0,52,Diploma,0
69,65,68,74,75.4,Nashik,190000.0,101,Diploma,0
44,51,43,48,75.8,Mumbai,110000.0,193,Arts,0
86,85,85,91,107.6,Nashik,130000.0,191,Arts,0
85,92,84,85,101.0,Mumbai,70000.0,159,Diploma,0
50,67,49,73,61.4,Nashik,10000.0,68,Commerce,0
88,74,87,75,96.6,Mumbai,140000.0,159,Diploma,0
59,62,58,69,81.6,Nashik,150000.0,160,Diploma,0
32,34,31,38,41.2,Pune,60000.0,71,Diploma,0
36,29,35,27,50.0,Nashik,10000.0,123,Diploma,0
63,78,62,79,79.2,Mumbai,130000.0,114,Diploma,0
67,54,66,63,73.4,Mumbai,100000.0,117,Arts,0
65,78,64,82,94.2,Pune,200000.0,182,Diploma,0
85,84,84,89,89.4,Nashik,140000.0,105,Science,0
73,78,72,74,85.2,Mumbai,180000.0,129,Arts,0
34,48,33,41,44.0,Nashik,140000.0,64,Commerce,0
93,100,92,100,95.8,Mumbai,190000.0,94,Diploma,0
67,84,66,84,86.2,Pune,80000.0,130,Diploma,0
88,77,87,77,91.0,Pune,130000.0,126,Diploma,0
57,48,56,51,61.0,Pune,10000.0,93,Arts,0
79,84,78,91,95.4,Mumbai,90000.0,145,Diploma,0
67,75,66,72,81.6,Mumbai,60000.0,128,Diploma,0
70,64,69,70,76.4,Mumbai,60000.0,109,Diploma,0
50,42,49,48,68.2,Nashik,130000.0,152,Arts,0
69,84,68,82,84.0,Nashik,170000.0,117,Diploma,0
52,61,51,66,77.6,Mumbai,20000.0,158,Diploma,0
47,62,46,66,65.6,Pune,70000.0,107,Arts,0
46,61,45,55,56.4,Nashik,80000.0,75,Arts,0
68,70,67,66,68.8,Pune,50000.0,73,Arts,0
100,100,99,100,98.4,Nashik,90000.0,93,Diploma,0
44,61,43,52,68.4,Nashik,190000.0,142,Arts,0
57,77,56,80,85.0,Mumbai,10000.0,155,Arts,0
91,96,90,91,112.4,Pune,70000.0,194,Arts,0
69,70,68,67,90.8,Mumbai,130000.0,180,Diploma,0
35,53,34,46,70.4,Nashik,10000.0,184,Arts,0
72,66,71,66,69.8,Nashik,30000.0,74,Arts,0
54,65,53,65,81.0,Pune,160000.0,168,Arts,0
74,70,73,69,76.0,Mumbai,20000.0,94,Arts,0
74,64,73,60,65.8,Nashik,160000.0,58,Diploma,0
64,56,63,52,82.8,Pune,60000.0,179,Commerce,0
65,61,64,71,83.6,Nashik,190000.0,157,Arts,0
46,43,45,44,70.2,Pune,90000.0,173,Arts,0
48,56,47,51,53.0,Mumbai,170000.0,63,Arts,0
67,74,66,70,87.4,Nashik,140000.0,160,Diploma,0
62,57,61,62,60.0,Mumbai,20000.0,58,Arts,0
61,71,60,73,88.6,Mumbai,130000.0,178,Diploma,0
70,75,69,74,70.0,Mumbai,150000.0,62,Commerce,0
98,87,97,90,101.0,Nashik,200000.0,133,Arts,0
70,63,69,58,84.8,Mumbai,160000.0,164,Diploma,0
67,57,66,53,67.0,Mumbai,120000.0,92,Arts,0
57,58,56,57,68.2,Nashik,50000.0,113,Diploma,0
85,81,84,85,105.8,Mumbai,20000.0,194,Arts,0
77,68,76,69,74.6,Pune,30000.0,83,Diploma,0
72,66,71,72,95.8,Pune,120000.0,198,Diploma,0
78,91,77,96,84.0,Pune,160000.0,78,Arts,0
81,66,80,64,68.2,Nashik,120000.0,50,Diploma,0
61,62,60,61,83.4,Mumbai,160000.0,173,Diploma,0
58,68,57,61,70.2,Mumbai,100000.0,107,Diploma,0
54,61,53,58,74.0,Pune,40000.0,144,Diploma,0
82,82,81,80,83.0,Mumbai,20000.0,90,Diploma,0
49,58,48,60,68.8,Mumbai,100000.0,129,Diploma,0
49,50,48,52,78.6,Mumbai,170000.0,194,Diploma,0
57,75,56,73,66.8,Mumbai,140000.0,73,Diploma,0
94,73,93,71,81.8,Mumbai,40000.0,78,Diploma,0
75,77,74,83,95.0,Pune,180000.0,166,Diploma,0
74,74,73,72,81.0,Pune,90000.0,112,Diploma,0
58,52,57,54,62.4,Nashik,120000.0,91,Diploma,0
62,69,61,69,63.8,Mumbai,100000.0,58,Arts,0
72,57,71,62,67.8,Nashik,140000.0,77,Arts,0
84,87,83,81,94.6,Pune,40000.0,138,Diploma,0
92,100,91,100,93.0,Pune,60000.0,82,Diploma,0
45,63,44,59,77.6,Pune,40000.0,177,Diploma,0
75,81,74,71,78.4,Pune,90000.0,91,Arts,0
56,58,55,64,68.4,Pune,160000.0,109,Diploma,0
48,54,47,53,50.6,Pune,130000.0,51,Diploma,0
100,100,99,100,103.4,Pune,60000.0,118,Arts,0
65,76,64,75,72.2,Mumbai,90000.0,81,Arts,0
72,57,71,58,91.2,Mumbai,160000.0,198,Diploma,0
62,70,61,72,92.0,Mumbai,10000.0,195,Arts,0
66,68,65,64,86.0,Mumbai,160000.0,167,Diploma,0
63,63,62,60,86.4,Nashik,60000.0,184,Arts,0
68,76,67,67,93.0,Pune,80000.0,187,Arts,0
75,84,74,80,95.2,Mumbai,180000.0,163,Commerce,0
89,100,88,100,115.4,Mumbai,160000.0,200,Diploma,0
78,72,77,69,91.8,Mumbai,90000.0,163,Arts,0
53,50,52,60,67.8,Mumbai,150000.0,124,Diploma,0
49,65,48,61,82.0,Mumbai,190000.0,187,Diploma,0
54,63,53,67,78.4,Nashik,20000.0,155,Diploma,0
64,82,63,77,94.2,Mumbai,200000.0,185,Arts,0
60,62,59,60,79.6,Mumbai,180000.0,157,Arts,0
62,65,61,58,75.2,Nashik,30000.0,130,Commerce,0
55,41,54,48,68.4,Mumbai,20000.0,144,Diploma,0
91,95,90,94,112.2,Nashik,180000.0,191,Diploma,0
8,24,7,23,51.2,Pune,200000.0,194,Diploma,0
81,78,80,78,97.6,Nashik,40000.0,171,Diploma,0
79,85,78,86,97.8,Nashik,130000.0,161,Diploma,0
78,87,77,91,91.0,Nashik,190000.0,122,Arts,0
74,75,73,82,90.8,Pune,90000.0,150,Diploma,0
57,51,56,54,79.6,Nashik,160000.0,180,Diploma,0
40,59,39,51,76.6,Pune,180000.0,194,Arts,0
81,75,80,76,83.0,Pune,60000.0,103,Diploma,0
44,45,43,45,74.6,Mumbai,180000.0,196,Commerce,0
67,86,66,83,96.4,Pune,10000.0,180,Diploma,0
86,81,85,75,90.6,Mumbai,100000.0,126,Arts,0
65,82,64,78,80.6,Pune,90000.0,114,Diploma,0
55,76,54,76,75.4,Mumbai,130000.0,116,Arts,0
62,72,61,74,71.0,Pune,120000.0,86,Diploma,0
63,63,62,62,67.6,Nashik,110000.0,88,Science,0
88,99,87,95,109.6,Mumbai,180000.0,179,Arts,0
62,55,61,55,62.2,Nashik,190000.0,78,Diploma,0
59,71,58,65,81.4,Mumbai,200000.0,154,Arts,0
68,78,67,77,76.8,Pune,70000.0,94,Diploma,0
77,86,76,86,78.4,Mumbai,90000.0,67,Diploma,0
72,72,71,74,76.0,Mumbai,110000.0,91,Diploma,0
69,90,68,88,90.0,Mumbai,160000.0,135,Arts,0
90,95,89,93,88.8,Pune,10000.0,77,Diploma,0
47,57,46,44,72.2,Pune,90000.0,167,Diploma,0
76,78,75,75,93.6,Nashik,40000.0,164,Diploma,0
71,83,70,78,77.4,Mumbai,60000.0,85,Arts,0
88,95,87,92,96.6,Mumbai,150000.0,121,Commerce,0
40,43,39,39,44.6,Pune,160000.0,62,Diploma,0
64,64,63,67,84.6,Nashik,50000.0,165,Arts,0
38,60,37,50,62.6,Mumbai,170000.0,128,Arts,0
58,54,57,52,80.8,Mumbai,150000.0,183,Diploma,0
40,52,39,43,50.4,Mumbai,40000.0,78,Arts,0
65,81,64,73,89.6,Pune,10000.0,165,Diploma,0
78,72,77,70,70.2,Mumbai,160000.0,54,Arts,0
50,53,49,58,64.2,Nashik,90000.0,111,Diploma,0
69,75,68,78,69.6,Nashik,140000.0,58,Diploma,0
88,89,87,86,105.6,Pune,30000.0,178,Arts,0
18,32,17,28,34.4,Nashik,150000.0,77,Diploma,0
46,42,45,46,57.2,Pune,40000.0,107,Arts,0
54,58,53,61,79.2,Nashik,70000.0,170,Arts,0
66,69,65,63,69.6,Nashik,100000.0,85,Diploma,0
65,75,64,70,76.0,Mumbai,160000.0,106,Arts,0
44,54,43,53,72.8,Nashik,180000.0,170,Arts,0
69,73,68,73,83.8,Nashik,120000.0,136,Arts,0
74,71,73,80,90.2,Nashik,30000.0,153,Diploma,0
73,74,72,72,73.0,Pune,160000.0,74,Diploma,0
69,54,68,55,78.6,Nashik,100000.0,147,Commerce,0
67,69,66,75,84.4,Pune,190000.0,145,Diploma,0
70,70,69,65,65.2,Pune,130000.0,52,Diploma,0
62,70,61,75,78.8,Nashik,70000.0,126,Diploma,0
69,74,68,74,85.0,Pune,200000.0,140,Diploma,0
63,65,62,61,82.0,Pune,90000.0,159,Diploma,0
56,72,55,65,62.8,Mumbai,160000.0,66,Arts,0
40,42,39,38,54.8,Pune,120000.0,115,Diploma,0
97,87,96,82,101.0,Nashik,110000.0,143,Arts,0
81,81,80,79,92.4,Nashik,10000.0,141,Arts,0
74,81,73,83,83.4,Nashik,40000.0,106,Commerce,0
50,64,49,59,65.8,Nashik,20000.0,107,Diploma,0
75,90,74,88,88.6,Mumbai,170000.0,116,Diploma,0
57,56,56,57,60.0,Mumbai,70000.0,74,Arts,0
55,61,54,54,76.6,Pune,70000.0,159,Diploma,0
58,73,57,68,63.4,Pune,120000.0,61,Arts,0
53,58,52,65,67.4,Nashik,90000.0,109,Diploma,0
59,65,58,66,66.4,Mumbai,90000.0,84,Science,0
50,56,49,54,62.6,Pune,10000.0,104,Diploma,0
65,54,64,57,86.4,Mumbai,40000.0,192,Diploma,0
55,65,54,62,80.6,Nashik,50000.0,167,Diploma,0
66,71,65,76,89.8,Pune,200000.0,171,Diploma,0
57,74,56,76,75.0,Mumbai,180000.0,112,Arts,0
82,84,81,82,77.0,Nashik,10000.0,56,Arts,0
53,55,52,48,75.8,Nashik,160000.0,171,Arts,0
77,69,76,68,71.6,Nashik,200000.0,68,Diploma,0
53,44,52,42,60.2,Pune,10000.0,110,Diploma,0
88,78,87,75,105.2,Pune,60000.0,198,Diploma,0
71,84,70,87,74.8,Pune,100000.0,62,Arts,0
33,41,32,43,64.2,Pune,200000.0,172,Diploma,0
82,85,81,86,79.6,Mumbai,120000.0,64,Diploma,0
52,55,51,49,61.0,Nashik,160000.0,98,Diploma,0
58,59,57,58,67.8,Nashik,20000.0,107,Arts,0
0,17,-1,10,31.4,Pune,80000.0,131,Diploma,0
79,74,78,72,79.6,Mumbai,170000.0,95,Diploma,0
39,39,38,34,40.6,Mumbai,90000.0,53,Diploma,0
62,61,61,55,66.2,Nashik,110000.0,92,Arts,0
69,80,68,71,76.6,Nashik,20000.0,95,Arts,0
59,58,58,59,81.0,Nashik,20000.0,171,Diploma,0
67,64,66,61,69.0,Mumbai,100000.0,87,Diploma,0
45,37,44,37,61.6,Nashik,190000.0,145,Arts,0
60,72,59,74,84.4,Nashik,170000.0,157,Diploma,0
61,58,60,56,59.8,Pune,160000.0,64,Arts,0
39,64,38,57,52.8,Mumbai,200000.0,66,Arts,0
58,63,57,73,79.8,Pune,40000.0,148,Diploma,0
63,55,62,63,87.8,Pune,160000.0,196,Arts,0
41,51,40,48,50.2,Nashik,60000.0,71,Arts,0
61,57,60,56,68.8,Nashik,50000.0,110,Diploma,0
49,49,48,41,50.2,Nashik,40000.0,64,Arts,0
44,41,43,38,68.6,Nashik,180000.0,177,Diploma,0
30,26,29,22,43.0,Pune,10000.0,108,Diploma,0
80,78,79,81,101.2,Mumbai,20000.0,188,Arts,0
61,74,60,72,75.6,Nashik,70000.0,111,Arts,0
62,68,61,68,67.4,Mumbai,150000.0,78,Diploma,0
47,49,46,50,56.6,Pune,90000.0,91,Diploma,0
49,45,48,45,66.8,Mumbai,40000.0,147,Diploma,0
50,47,49,54,72.8,Nashik,160000.0,164,Diploma,0
72,64,71,63,84.6,Mumbai,10000.0,153,Arts,0
42,39,41,34,42.8,Mumbai,80000.0,58,Diploma,0
73,80,72,82,94.0,Nashik,80000.0,163,Diploma,0
76,83,75,88,75.0,Nashik,70000.0,53,Diploma,0
71,71,70,74,70.2,Nashik,190000.0,65,Diploma,0
58,70,57,67,84.0,Pune,60000.0,168,Arts,0
73,86,72,82,80.4,Pune,160000.0,89,Commerce,0
65,72,64,74,71.0,Pune,130000.0,80,Diploma,0
27,34,26,36,63.2,Nashik,190000.0,193,Arts,0
71,79,70,71,79.4,Pune,120000.0,106,Diploma,0
43,45,42,50,68.2,Pune,40000.0,161,Diploma,0
79,86,78,92,96.2,Pune,150000.0,146,Diploma,0
78,81,77,82,80.4,Nashik,160000.0,84,Science,0
65,66,64,62,84.8,Nashik,200000.0,167,Diploma,0
63,72,62,70,78.0,Pune,40000.0,123,Arts,0
58,67,57,62,71.8,Pune,130000.0,115,Diploma,0
65,67,64,62,76.8,Pune,30000.0,126,Arts,0
79,67,78,67,81.4,Pune,10000.0,116,Arts,0
68,74,67,74,95.8,Pune,40000.0,196,Commerce,0
85,91,84,89,95.6,Nashik,20000.0,129,Diploma,0
60,44,59,47,55.4,Nashik,150000.0,67,Diploma,0
98,86,97,90,87.8,Mumbai,90000.0,68,Commerce,0
58,67,57,72,71.8,Pune,50000.0,105,Diploma,0
87,100,86,100,94.0,Pune,160000.0,97,Arts,0
66,63,65,64,80.6,Mumbai,200000.0,145,Diploma,0
52,76,51,70,66.8,Pune,160000.0,85,Arts,0
70,64,69,72,83.4,Mumbai,120000.0,142,Arts,0
77,89,76,98,103.0,Nashik,180000.0,175,Diploma,0
62,55,61,49,58.2,Pune,140000.0,64,Commerce,0
54,53,53,47,57.6,Pune,140000.0,81,Diploma,0
51,58,50,54,76.4,Pune,130000.0,169,Diploma,0
99,100,98,100,118.6,Mumbai,10000.0,196,Diploma,0
84,77,83,74,80.8,Mumbai,30000.0,86,Diploma,0
75,85,74,82,102.4,Nashik,120000.0,196,Commerce,0
78,82,77,79,90.6,Pune,90000.0,137,Arts,0
51,63,50,61,78.4,Pune,120000.0,167,Diploma,0
55,69,54,65,80.8,Nashik,120000.0,161,Diploma,0
79,92,78,89,103.0,Pune,180000.0,177,Diploma,0
91,89,90,92,100.8,Nashik,10000.0,142,Arts,0
88,93,87,93,96.2,Nashik,80000.0,120,Diploma,0
63,57,62,56,87.2,Mumbai,110000.0,198,Arts,0
83,80,82,73,88.0,Pune,60000.0,122,Commerce,0
87,95,86,86,105.4,Pune,120000.0,173,Arts,0
72,68,71,67,85.8,Nashik,120000.0,151,Diploma,0
65,77,64,74,74.2,Nashik,40000.0,91,Diploma,0
82,82,81,74,76.6,Pune,190000.0,64,Diploma,0
51,49,50,51,73.8,Nashik,160000.0,168,Diploma,0
89,84,88,82,107.8,Pune,60000.0,196,Diploma,0
53,37,52,40,56.8,Mumbai,100000.0,102,Diploma,0
87,74,86,70,99.0,Mumbai,140000.0,178,Diploma,0
75,81,74,84,87.8,Mumbai,50000.0,125,Diploma,0
74,79,73,75,99.0,Mumbai,130000.0,194,Diploma,0
58,55,57,48,55.8,Nashik,190000.0,61,Diploma,0
51,54,50,41,66.4,Mumbai,120000.0,136,Diploma,0
70,55,69,56,85.6,Nashik,140000.0,178,Diploma,0
59,66,58,67,67.6,Nashik,110000.0,88,Diploma,0
71,61,70,69,89.0,Pune,40000.0,174,Diploma,0
76,72,75,71,76.2,Pune,10000.0,87,Diploma,0
59,62,58,64,62.4,Nashik,200000.0,69,Diploma,0
42,55,41,54,54.6,Nashik,100000.0,81,Commerce,0
57,43,56,47,51.2,Nashik,160000.0,53,Arts,0
88,73,87,78,96.6,Nashik,90000.0,157,Commerce,0
22,39,21,33,33.8,Nashik,10000.0,54,Diploma,0
88,84,87,75,88.2,Nashik,10000.0,107,Diploma,0
73,68,72,66,74.4,Nashik,120000.0,93,Diploma,0
68,75,67,81,69.4,Mumbai,150000.0,56,Diploma,0
100,100,99,93,95.2,Nashik,80000.0,84,Commerce,0
62,67,61,69,87.0,Nashik,120000.0,176,Diploma,0
77,67,76,68,87.6,Mumbai,150000.0,150,Arts,0
59,70,58,66,83.0,Nashik,130000.0,162,Arts,0
54,49,53,47,78.8,Mumbai,30000.0,191,Arts,0
62,67,61,61,68.6,Mumbai,190000.0,92,Diploma,0
70,89,69,88,97.6,Mumbai,70000.0,172,Arts,0
66,74,65,78,77.0,Pune,30000.0,102,Arts,0
60,60,59,60,78.2,Nashik,190000.0,152,Arts,0
61,86,60,87,95.2,Pune,50000.0,182,Diploma,0
66,62,65,64,79.4,Mumbai,30000.0,140,Diploma,0
82,78,81,74,101.6,Mumbai,100000.0,193,Arts,0
75,88,74,85,82.2,Nashik,90000.0,89,Diploma,0
49,53,48,52,52.4,Pune,200000.0,60,Arts,0
52,53,51,49,53.8,Pune,40000.0,64,Diploma,0
81,92,80,91,83.0,Nashik,100000.0,71,Diploma,0
96,100,95,100,116.4,Mumbai,20000.0,191,Arts,0
53,51,52,51,79.2,Nashik,200000.0,189,Commerce,0
58,76,57,78,73.6,Pune,140000.0,99,Arts,0
68,83,67,78,90.6,Mumbai,190000.0,157,Arts,0
67,75,66,70,78.0,Mumbai,50000.0,112,Diploma,0
72,73,71,74,77.8,Mumbai,80000.0,99,Diploma,0
94,88,93,78,86.8,Mumbai,30000.0,81,Diploma,0
79,86,78,81,92.4,Mumbai,200000.0,138,Diploma,0
63,67,62,70,62.6,Nashik,70000.0,51,Arts,0
43,51,42,54,72.4,Mumbai,140000.0,172,Commerce,0
81,91,80,87,90.2,Nashik,160000.0,112,Diploma,0
46,54,45,58,76.0,Nashik,80000.0,177,Diploma,0
71,77,70,77,98.4,Pune,60000.0,197,Diploma,0
52,70,51,62,62.6,Mumbai,160000.0,78,Commerce,0
97,100,96,100,118.0,Pune,110000.0,197,Arts,0
62,68,61,75,72.2,Nashik,20000.0,95,Arts,0
46,64,45,66,75.0,Mumbai,70000.0,154,Diploma,0
50,50,49,47,50.6,Pune,50000.0,57,Diploma,0
65,69,64,70,92.6,Mumbai,150000.0,195,Arts,0
45,52,44,49,60.2,Nashik,70000.0,111,Arts,0
