Maths,General Science,History,Geography,Language,Mean,Gender,Major
87,100,34,66,100,74.46666666666667,Female,Diploma
66,63,53,44,64,59.43333333333334,Male,Diploma
52,76,99,97,70,77.26666666666667,Male,Science
70,64,51,66,72,66.73333333333333,Female,Science
77,89,44,97,98,79.60000000000001,Male,Diploma
62,55,91,57,49,65.2,Male,Arts
54,53,87,61,47,62.36666666666667,Male,Diploma
51,58,48,48,54,53.66666666666666,Male,Commerce
99,100,55,90,100,86.39999999999999,Male,Diploma
84,77,45,96,74,73.7,Male,Diploma
75,85,65,42,82,67.46666666666667,Male,Commerce
78,82,30,83,79,69.06666666666666,Female,Diploma
51,63,89,69,61,67.89999999999999,Male,Diploma
55,69,83,35,65,60.86666666666667,Male,Commerce
79,92,35,90,89,74.56666666666666,Female,Commerce
91,89,44,80,92,78.83333333333333,Female,Commerce
88,93,58,51,93,75.16666666666667,Male,Commerce
63,57,69,38,56,57.76666666666667,Male,Science
83,80,79,82,73,78.16666666666667,Male,Diploma
87,95,61,64,86,76.53333333333333,Male,Diploma
72,68,59,70,67,70.26666666666667,Male,Diploma
65,77,72,41,74,64.2,Female,Science
82,82,69,61,74,72.96666666666667,Male,Science
51,49,55,79,51,59.1,Male,Commerce
89,84,36,86,82,74.56666666666666,Male,Commerce
53,37,100,87,40,68.33333333333333,Male,Science
87,74,77,94,70,80.23333333333333,Female,Science
75,81,83,34,84,70.56666666666666,Female,Arts
74,79,51,73,75,68.7,Male,Arts
58,55,36,67,48,53.13333333333333,Female,Commerce
51,54,54,46,41,50.53333333333333,Male,Science
70,55,73,100,56,72.7,Female,Arts
59,66,43,47,67,55.03333333333333,Female,Diploma
71,61,49,69,69,63.93333333333334,Female,Commerce
76,72,77,58,71,69.89999999999999,Male,Science
59,62,60,68,64,63.3,Male,Commerce
42,55,90,39,54,57.66666666666666,Male,Arts
57,43,43,60,47,50.76666666666667,Female,Diploma
88,73,96,73,78,80.03333333333333,Female,Commerce
22,39,87,72,33,52.13333333333333,Male,Science
88,84,75,70,75,75.96666666666667,Female,Commerce
73,68,36,47,66,58.56666666666666,Male,Science
68,75,36,33,81,57.73333333333333,Male,Commerce
100,100,67,84,93,86.2,Male,Arts
62,67,67,83,69,69.10000000000001,Male,Science
77,67,46,59,68,62.56666666666666,Female,Commerce
59,70,60,96,66,69.36666666666666,Male,Commerce
54,49,76,95,47,67.33333333333333,Male,Science
62,67,80,91,61,73.76666666666667,Male,Arts
70,89,48,49,88,67.96666666666667,Male,Arts
66,74,58,45,78,63.03333333333333,Female,Diploma
60,60,48,56,60,54.6,Male,Science
61,86,79,40,87,68.2,Female,Commerce
66,62,92,96,64,76.36666666666666,Female,Science
82,78,37,53,74,62.7,Male,Commerce
75,88,65,37,85,69.43333333333334,Male,Commerce
49,53,93,33,52,56.6,Male,Commerce
52,53,66,66,49,56.96666666666667,Female,Science
81,92,97,57,91,82.73333333333333,Female,Science
96,100,89,91,100,93.56666666666666,Male,Arts
53,51,87,92,51,69.2,Female,Arts
58,76,58,86,78,70.16666666666667,Male,Arts
68,83,52,68,78,68.06666666666666,Female,Commerce
67,75,60,61,70,65.86666666666666,Female,Science
72,73,42,57,74,63.23333333333333,Male,Science
94,88,61,91,78,80.10000000000001,Male,Commerce
79,86,71,37,81,68.56666666666666,Female,Arts
63,67,66,94,70,73.0,Male,Arts
43,51,55,64,54,56.1,Female,Arts
81,91,32,97,87,75.76666666666667,Female,Diploma
46,54,91,49,58,60.03333333333333,Male,Commerce
71,77,71,36,77,65.0,Female,Diploma
52,70,66,67,62,64.26666666666667,Male,Science
97,100,47,49,100,74.7,Male,Arts
62,68,50,96,75,70.7,Female,Arts
46,64,32,46,66,49.93333333333334,Female,Arts
50,50,51,84,47,57.66666666666666,Female,Commerce
65,69,65,90,70,69.03333333333333,Female,Arts
45,52,66,36,49,51.63333333333333,Female,Science
65,67,98,78,65,74.23333333333333,Male,Diploma
80,76,72,77,65,72.39999999999999,Male,Arts
62,66,69,74,68,68.66666666666667,Male,Diploma
48,52,37,34,45,45.66666666666666,Male,Science
77,88,38,67,87,68.26666666666667,Male,Diploma
66,65,49,55,69,59.53333333333333,Male,Arts
76,83,37,85,79,69.76666666666667,Female,Arts
62,64,67,42,66,61.73333333333333,Male,Arts
77,62,87,67,62,71.39999999999999,Male,Arts
69,84,37,68,85,68.2,Male,Science
61,55,57,51,52,54.5,Female,Science
59,69,78,53,65,63.03333333333333,Female,Diploma
55,56,51,98,51,64.73333333333333,Male,Diploma
45,53,40,43,55,47.8,Female,Science
78,79,71,93,76,76.7,Male,Diploma
67,84,93,99,86,84.46666666666667,Male,Commerce
65,81,74,96,77,78.93333333333334,Male,Commerce
69,77,91,91,69,78.96666666666667,Male,Arts
57,69,36,32,68,53.5,Male,Diploma
59,41,98,51,42,60.66666666666666,Female,Science
74,71,37,32,78,57.93333333333334,Female,Commerce
82,62,83,39,62,66.16666666666667,Male,Arts
81,80,72,60,76,69.8,Male,Commerce
74,81,66,49,76,67.60000000000001,Male,Arts
58,61,41,77,66,60.76666666666667,Female,Science
80,79,37,45,79,61.5,Female,Commerce
35,28,48,60,27,44.06666666666666,Male,Diploma
42,62,93,100,60,71.93333333333334,Female,Science
60,51,64,30,56,54.16666666666666,Male,Commerce
87,91,98,95,81,86.13333333333333,Male,Diploma
84,83,34,34,75,61.46666666666667,Male,Science
83,86,73,37,88,69.8,Female,Science
34,42,73,98,39,61.0,Male,Commerce
66,77,98,46,70,71.26666666666667,Female,Science
61,56,76,65,56,65.53333333333333,Female,Science
56,68,98,60,74,71.76666666666667,Female,Science
87,85,75,65,73,73.83333333333333,Male,Arts
55,65,58,68,62,61.03333333333333,Male,Diploma
86,80,72,100,75,80.5,Male,Commerce
52,66,68,46,73,61.36666666666667,Female,Diploma
45,56,42,43,54,51.63333333333333,Female,Arts
72,72,83,44,71,66.13333333333334,Male,Arts
57,50,79,52,54,60.7,Female,Arts
68,72,81,40,64,63.43333333333334,Male,Commerce
88,95,37,44,94,69.06666666666666,Female,Arts
76,64,97,83,66,75.83333333333333,Female,Arts
46,43,51,43,42,46.63333333333333,Female,Arts
67,86,85,42,83,71.3,Male,Diploma
92,87,73,86,78,81.2,Female,Science
83,82,33,85,84,70.43333333333334,Female,Diploma
80,75,82,55,77,73.86666666666666,Male,Commerce
63,66,89,48,67,66.16666666666667,Female,Commerce
64,60,51,72,74,64.26666666666667,Female,Arts
54,52,94,75,51,65.63333333333334,Male,Arts
84,80,47,41,80,68.13333333333334,Male,Commerce
73,68,32,53,66,56.63333333333333,Female,Commerce
80,83,52,89,83,76.96666666666667,Female,Diploma
56,52,96,92,55,72.96666666666667,Female,Science
59,51,82,39,43,55.8,Male,Science
75,74,46,87,69,69.06666666666666,Female,Diploma
85,76,51,72,71,70.06666666666666,Female,Diploma
89,76,77,54,74,69.63333333333334,Male,Diploma
58,70,56,38,68,58.23333333333333,Male,Science
65,64,66,68,62,64.8,Female,Diploma
68,60,92,34,53,62.96666666666667,Female,Science
47,49,38,49,49,46.43333333333334,Male,Arts
71,83,50,31,83,63.13333333333333,Male,Arts
60,70,67,43,70,62.4,Female,Diploma
80,80,61,92,72,77.56666666666666,Male,Science
54,52,87,86,52,67.56666666666666,Male,Commerce
62,73,42,52,70,59.23333333333333,Male,Arts
64,73,95,55,68,73.60000000000001,Male,Science
78,77,51,42,77,64.66666666666667,Female,Commerce
70,75,42,66,78,63.4,Male,Science
65,81,35,44,81,60.13333333333333,Male,Commerce
64,79,92,51,77,71.93333333333334,Female,Diploma
79,79,74,63,78,73.03333333333333,Female,Arts
44,50,55,96,51,60.26666666666667,Male,Arts
99,93,65,59,90,78.2,Male,Commerce
76,73,40,79,68,67.7,Male,Commerce
59,42,52,42,41,49.1,Female,Commerce
63,75,96,91,81,80.43333333333334,Female,Diploma
69,72,69,30,77,61.36666666666667,Female,Science
88,92,37,67,95,72.16666666666667,Male,Diploma
71,76,43,86,70,68.73333333333333,Female,Science
69,63,80,100,61,73.43333333333334,Female,Diploma
58,49,94,81,42,64.86666666666666,Male,Science
47,53,73,34,58,54.16666666666666,Female,Arts
65,70,70,41,71,62.36666666666667,Male,Science
88,85,39,42,76,64.5,Female,Diploma
83,78,96,81,73,80.89999999999999,Male,Diploma
85,92,60,33,93,70.33333333333333,Male,Arts
59,63,93,59,75,70.3,Male,Arts
65,86,84,31,80,67.66666666666667,Female,Commerce
73,56,80,37,57,59.86666666666667,Female,Diploma
53,52,60,78,42,58.76666666666667,Female,Arts
45,48,41,93,46,58.93333333333334,Male,Commerce
73,79,67,31,84,67.53333333333333,Male,Diploma
70,78,49,67,78,67.96666666666667,Female,Commerce
37,46,64,68,46,57.03333333333333,Female,Science
81,82,56,69,82,71.76666666666667,Male,Diploma
97,82,48,55,88,72.36666666666666,Male,Diploma
67,89,33,53,82,63.5,Male,Arts
88,75,86,67,76,78.8,Male,Commerce
77,76,81,83,77,77.36666666666666,Female,Diploma
76,70,59,96,68,72.2,Male,Arts
86,73,47,71,70,67.03333333333333,Female,Commerce
63,60,68,49,57,58.4,Male,Science
65,73,80,64,75,71.66666666666667,Female,Diploma
78,77,70,100,80,80.86666666666666,Male,Diploma
67,62,42,100,60,66.93333333333334,Male,Science
46,41,75,54,43,55.96666666666667,Male,Arts
71,74,76,85,68,73.56666666666666,Male,Diploma
40,46,50,72,50,52.3,Female,Diploma
90,87,83,46,75,73.96666666666667,Female,Diploma
81,78,58,42,81,68.10000000000001,Female,Commerce
56,54,40,88,52,60.3,Male,Diploma
67,84,45,73,81,67.96666666666667,Male,Diploma
80,76,77,32,64,65.43333333333334,Female,Arts
74,75,44,37,83,59.833333333333336,Female,Arts
69,67,69,61,69,69.3,Female,Science
99,87,58,84,81,79.89999999999999,Female,Science
51,52,43,43,44,49.0,Female,Arts
53,71,94,49,67,65.3,Female,Arts
49,57,85,50,52,59.0,Female,Diploma
73,76,63,37,80,63.16666666666666,Female,Arts
66,60,50,47,57,55.96666666666667,Male,Diploma
67,61,44,53,68,60.56666666666666,Female,Commerce
68,67,89,93,69,74.73333333333333,Female,Arts
59,64,60,100,75,70.60000000000001,Male,Commerce
71,66,47,51,65,59.5,Male,Diploma
77,82,88,50,91,75.13333333333334,Male,Arts
83,72,92,52,78,75.8,Male,Diploma
63,71,83,39,69,64.66666666666667,Female,Commerce
56,65,49,60,63,57.56666666666666,Female,Diploma
67,79,82,33,84,66.10000000000001,Female,Commerce
75,86,32,43,79,61.03333333333333,Male,Science
71,81,32,87,80,70.06666666666666,Male,Science
43,53,30,36,53,44.36666666666667,Male,Commerce
41,46,30,80,43,49.333333333333336,Male,Diploma
82,90,57,59,94,74.0,Female,Commerce
61,61,69,53,62,61.56666666666666,Male,Science
28,23,45,50,19,36.766666666666666,Male,Science
82,75,42,59,77,65.7,Male,Science
41,55,54,77,51,57.73333333333333,Male,Arts
71,60,41,75,61,59.56666666666666,Male,Commerce
47,37,87,80,35,60.06666666666666,Female,Commerce
62,56,31,87,53,57.66666666666666,Male,Science
90,78,35,90,81,72.93333333333334,Male,Arts
83,93,66,43,95,72.86666666666666,Female,Commerce
61,68,65,80,66,67.06666666666666,Male,Science
76,70,85,76,69,73.13333333333334,Female,Arts
49,51,65,82,43,58.03333333333333,Male,Arts
24,38,54,32,27,38.46666666666667,Female,Arts
35,55,99,68,60,63.43333333333334,Female,Diploma
58,61,39,94,52,62.8,Male,Arts
61,73,92,81,63,74.46666666666667,Male,Arts
69,76,43,91,74,70.2,Male,Diploma
67,72,45,61,67,63.4,Male,Arts
79,73,52,69,67,65.96666666666667,Male,Commerce
72,80,34,93,75,72.63333333333334,Female,Arts
62,61,53,96,57,66.89999999999999,Male,Arts
77,94,48,79,95,76.10000000000001,Female,Arts
75,74,99,69,66,74.5,Male,Arts
87,74,60,88,76,76.03333333333333,Female,Diploma
52,65,73,40,69,62.5,Male,Science
66,57,53,42,52,54.16666666666666,Female,Science
63,78,80,32,80,66.03333333333333,Female,Commerce
46,58,44,80,57,57.06666666666666,Male,Arts
59,71,39,92,70,67.3,Male,Commerce
61,72,57,63,70,63.1,Female,Science
63,61,33,65,61,57.4,Male,Arts
42,66,96,66,69,69.89999999999999,Female,Arts
59,62,62,59,61,60.06666666666666,Male,Diploma
80,90,82,43,89,74.36666666666666,Male,Diploma
58,62,81,72,59,63.9,Female,Commerce
85,84,76,75,78,78.8,Male,Arts
52,58,52,53,58,53.7,Male,Arts
27,34,36,100,32,48.6,Male,Diploma
59,60,59,38,58,53.7,Female,Arts
49,58,48,69,60,57.9,Female,Commerce
69,58,54,82,53,65.0,Male,Science
61,66,63,40,61,58.9,Male,Arts
44,64,77,39,58,56.66666666666666,Male,Arts
73,84,37,87,85,72.0,Female,Science
84,77,85,52,71,70.63333333333334,Female,Science
45,73,80,66,70,65.46666666666667,Female,Diploma
74,74,77,47,72,68.06666666666666,Male,Arts
82,97,71,100,96,87.66666666666667,Female,Arts
59,70,96,63,73,72.93333333333334,Male,Diploma
46,43,52,81,41,54.53333333333333,Male,Commerce
80,90,57,81,82,74.03333333333333,Male,Commerce
85,95,98,49,100,83.36666666666666,Male,Science
71,83,30,45,77,59.2,Male,Commerce
66,64,94,81,62,73.10000000000001,Male,Commerce
80,86,57,47,83,70.86666666666666,Male,Arts
87,100,94,91,95,90.9,Female,Science
79,81,92,76,71,77.89999999999999,Male,Science
38,49,47,70,45,50.333333333333336,Male,Commerce
38,43,68,69,43,53.16666666666666,Male,Commerce
67,76,60,53,75,64.93333333333334,Female,Science
64,73,68,84,70,71.76666666666667,Male,Commerce
57,78,42,92,67,69.60000000000001,Male,Diploma
62,64,91,34,64,63.8,Male,Science
73,70,37,91,75,66.83333333333333,Female,Diploma
73,67,97,62,59,70.93333333333334,Male,Diploma
77,68,36,50,77,59.93333333333334,Male,Diploma
76,67,76,51,67,67.8,Male,Diploma
57,54,59,91,56,64.43333333333334,Male,Diploma
65,74,41,64,77,64.13333333333334,Male,Science
48,45,59,36,41,46.2,Female,Science
50,67,30,56,63,54.36666666666667,Male,Arts
85,89,76,87,95,85.73333333333333,Male,Commerce
74,63,48,33,57,53.86666666666667,Female,Arts
60,59,31,86,54,58.06666666666666,Female,Science
59,54,45,65,67,60.5,Female,Arts
53,43,44,97,43,57.9,Female,Arts
49,65,66,100,55,67.0,Female,Science
88,99,84,80,100,86.66666666666667,Male,Arts
54,59,65,31,62,54.833333333333336,Female,Science
63,73,52,83,68,69.2,Male,Commerce
65,65,90,91,63,74.33333333333333,Female,Commerce
82,80,89,91,77,83.43333333333334,Female,Commerce
52,57,62,88,56,61.43333333333334,Female,Arts
87,84,46,49,85,67.86666666666666,Female,Arts
70,71,71,62,74,68.76666666666667,Female,Science
84,83,43,69,78,69.86666666666666,Male,Diploma
71,66,88,91,60,72.83333333333333,Female,Arts
63,67,45,41,67,59.13333333333333,Male,Diploma
51,72,89,73,79,71.33333333333333,Male,Arts
84,73,88,37,69,69.43333333333334,Female,Science
71,74,51,85,68,69.56666666666666,Male,Commerce
74,73,81,89,67,77.03333333333333,Male,Commerce
68,59,74,71,62,68.63333333333334,Female,Commerce
57,56,32,100,54,59.26666666666667,Female,Diploma
82,93,88,55,93,79.56666666666666,Female,Diploma
57,58,51,58,64,58.1,Male,Commerce
47,58,82,31,67,56.53333333333333,Male,Commerce
59,85,88,86,80,78.03333333333333,Male,Diploma
41,39,80,87,34,60.4,Male,Science
62,67,61,51,62,60.63333333333333,Male,Commerce
86,83,56,49,86,69.63333333333334,Male,Arts
69,71,45,61,65,61.4,Male,Diploma
65,59,70,47,53,59.36666666666667,Female,Diploma
68,63,33,66,54,56.3,Female,Commerce
64,66,38,79,59,60.03333333333333,Male,Commerce
61,72,36,85,70,64.8,Female,Arts
61,56,41,50,55,53.6,Male,Diploma
47,59,38,51,50,51.53333333333333,Female,Commerce
73,66,66,69,66,68.06666666666666,Male,Arts
50,48,43,85,53,56.03333333333333,Male,Diploma
75,68,81,50,64,67.5,Male,Science
75,66,67,44,73,64.5,Female,Commerce
70,56,85,53,51,65.2,Male,Science
89,88,78,98,82,86.0,Female,Arts
67,81,90,78,79,78.7,Male,Arts
78,81,52,62,80,69.96666666666667,Female,Science
59,73,78,69,69,68.76666666666667,Male,Diploma
73,83,88,83,76,77.26666666666667,Male,Arts
79,82,45,40,73,64.96666666666667,Female,Science
67,74,37,62,77,62.23333333333333,Male,Commerce
69,66,80,74,60,69.53333333333333,Female,Diploma
86,81,85,39,80,72.23333333333333,Male,Commerce
47,46,99,76,42,65.56666666666666,Female,Arts
81,73,63,45,72,64.73333333333333,Male,Science
64,85,70,82,85,75.5,Male,Diploma
100,92,59,51,97,76.83333333333333,Female,Commerce
65,77,59,84,74,70.13333333333334,Female,Science
65,58,74,48,49,58.73333333333333,Male,Diploma
53,61,35,33,62,51.3,Male,Science
37,56,97,58,47,60.0,Male,Diploma
79,89,86,61,89,79.16666666666667,Male,Arts
53,54,52,83,48,60.06666666666666,Female,Commerce
100,100,69,70,100,83.63333333333334,Male,Arts
72,65,75,51,68,66.06666666666666,Male,Science
53,58,92,69,55,68.23333333333333,Male,Diploma
54,54,32,42,45,45.63333333333333,Male,Commerce
71,70,82,64,76,72.93333333333334,Female,Diploma
77,90,73,34,91,69.63333333333334,Male,Science
75,58,68,62,62,63.36666666666667,Male,Commerce
84,87,69,35,91,69.03333333333333,Female,Commerce
26,31,47,51,38,42.96666666666667,Male,Diploma
72,67,96,91,65,79.73333333333333,Male,Arts
77,88,42,60,85,71.16666666666667,Female,Arts
91,74,62,53,76,69.60000000000001,Male,Commerce
83,85,43,31,90,64.56666666666666,Male,Arts
63,69,53,96,74,70.46666666666667,Female,Arts
68,86,85,73,84,77.36666666666666,Female,Arts
59,67,60,88,61,68.36666666666666,Male,Arts
90,90,41,39,91,67.39999999999999,Male,Diploma
71,76,51,88,83,72.8,Female,Arts
76,62,47,52,66,59.43333333333334,Male,Commerce
80,68,43,36,72,57.36666666666667,Female,Science
55,64,72,33,70,59.1,Female,Diploma
76,71,61,72,67,68.93333333333334,Female,Arts
73,71,37,73,68,64.60000000000001,Male,Commerce
52,59,96,51,56,63.66666666666666,Male,Diploma
68,68,50,68,61,62.63333333333333,Male,Arts
59,52,43,76,46,54.06666666666666,Male,Commerce
49,52,79,61,54,61.63333333333333,Female,Science
70,74,33,73,71,64.3,Male,Science
61,47,85,71,56,65.13333333333334,Female,Commerce
60,75,42,75,74,64.96666666666667,Male,Arts
64,53,76,99,57,68.73333333333333,Male,Diploma
79,82,45,81,82,72.2,Female,Commerce
65,85,60,95,76,75.46666666666667,Male,Commerce
64,64,75,62,70,67.63333333333334,Male,Commerce
83,83,60,89,90,80.06666666666666,Female,Diploma
81,88,59,39,90,69.13333333333334,Male,Arts
54,64,63,66,68,61.36666666666667,Male,Science
68,64,88,49,66,66.53333333333333,Female,Science
54,48,92,88,52,69.39999999999999,Male,Diploma
59,78,65,54,76,63.73333333333333,Female,Science
66,69,83,76,68,73.5,Female,Commerce
76,71,60,37,72,60.8,Female,Science
74,79,92,92,82,81.43333333333334,Male,Commerce
94,87,84,78,92,84.56666666666666,Male,Arts
63,61,91,76,54,70.10000000000001,Male,Science
95,89,96,31,92,78.43333333333334,Female,Diploma
40,59,47,65,54,56.03333333333333,Male,Science
82,82,32,99,80,74.83333333333333,Male,Diploma
68,70,33,76,66,62.56666666666666,Male,Diploma
55,59,33,37,54,48.06666666666666,Male,Commerce
79,78,35,64,77,65.53333333333333,Male,Science
86,92,75,52,87,73.86666666666666,Male,Diploma
76,71,81,51,73,70.89999999999999,Male,Commerce
64,50,78,71,43,64.10000000000001,Female,Science
62,49,55,82,52,62.03333333333333,Female,Arts
54,61,33,41,62,53.13333333333333,Male,Commerce
77,97,44,45,94,69.26666666666667,Male,Diploma
76,87,32,78,85,71.13333333333334,Male,Arts
74,89,72,80,84,76.43333333333334,Male,Diploma
66,74,77,49,73,70.3,Female,Commerce
66,78,69,46,78,67.5,Male,Diploma
67,78,36,63,79,64.36666666666666,Male,Commerce
71,49,45,40,52,51.26666666666667,Female,Arts
91,86,82,87,84,83.26666666666667,Female,Commerce
69,58,78,43,57,62.26666666666667,Female,Diploma
54,59,35,57,50,53.9,Male,Arts
53,52,100,89,49,68.0,Female,Commerce
68,60,77,42,59,61.0,Male,Diploma
56,61,43,93,60,64.3,Male,Arts
36,53,42,60,43,49.16666666666666,Female,Commerce
29,41,69,33,47,45.56666666666666,Male,Commerce
62,74,92,55,70,70.73333333333333,Female,Arts
68,67,81,34,73,64.33333333333333,Female,Commerce
47,54,91,63,53,63.86666666666667,Male,Commerce
62,61,73,88,58,70.03333333333333,Female,Diploma
79,88,48,89,94,77.5,Female,Arts
73,69,41,73,68,63.3,Male,Commerce
66,83,78,66,83,72.3,Male,Arts
51,60,57,38,58,55.03333333333333,Male,Arts
51,66,58,39,62,56.333333333333336,Male,Commerce
85,66,55,54,71,66.43333333333334,Male,Science
97,92,43,90,86,79.0,Male,Diploma
75,69,42,62,68,61.96666666666667,Female,Diploma
79,82,95,36,80,72.63333333333334,Male,Arts
81,77,46,62,79,67.36666666666666,Male,Arts
82,95,60,66,89,74.3,Female,Commerce
64,63,68,51,66,62.23333333333333,Male,Science
78,83,80,97,80,80.53333333333333,Male,Diploma
92,100,70,55,97,79.96666666666667,Female,Commerce
72,67,70,90,64,72.36666666666666,Male,Science
62,67,44,61,64,60.56666666666666,Female,Diploma
79,72,82,98,69,79.93333333333334,Male,Arts
79,76,33,53,65,60.46666666666667,Male,Diploma
87,90,80,87,88,83.10000000000001,Male,Arts
40,48,30,34,50,41.86666666666667,Male,Arts
77,62,94,34,64,67.66666666666667,Male,Science
53,45,49,48,40,46.7,Female,Science
32,39,70,61,33,50.1,Male,Diploma
55,72,89,41,79,68.73333333333333,Male,Arts
61,67,61,79,66,66.26666666666667,Male,Diploma
53,70,35,99,70,66.33333333333333,Male,Arts
73,66,98,96,62,79.36666666666666,Female,Science
74,75,95,93,79,79.8,Male,Commerce
63,74,30,49,74,57.66666666666666,Female,Arts
96,90,38,52,92,70.26666666666667,Female,Diploma
63,80,56,94,80,74.96666666666667,Male,Arts
48,51,99,91,46,67.86666666666666,Male,Commerce
48,43,35,34,45,43.1,Female,Science
92,100,57,77,100,81.73333333333333,Male,Science
61,71,93,69,78,71.43333333333334,Male,Commerce
63,48,41,43,47,48.8,Male,Arts
68,68,45,97,67,69.46666666666667,Female,Diploma
71,75,69,86,70,71.63333333333334,Female,Commerce
91,96,91,77,92,85.96666666666665,Female,Diploma
53,62,80,72,56,64.46666666666667,Male,Diploma
50,66,44,43,64,54.06666666666666,Female,Commerce
74,81,46,31,71,60.43333333333334,Male,Diploma
